	followers gained	views gained
5938	13774	304675
5939	7565	196403
5940	10576	655953
5941	7231	283342
5942	14274	572249
5943	2722	181013
5944	45464	362901
5945	8276	692225
5946	6002	121887
5947	8818	382842
5948	4625	550089
5949	4917	259299
5950	39016	276343
5951	39040	1672360
5952	19269	1003956
5953	5997	1040748
5954	20371	506896
5955	6019	4829708
5956	19920	1427730
5957	76690	198834
5958	4325	175730
5959	19531	241755
5960	34807	600513
5961	4142	189478
5962	69944	381976
5963	859	3001590
5964	23719	4864336
5965	12364	302257
5966	5129	268539
5967	17634	1423224
5968	8881	675512
5969	11655	354102
5970	7051	1104400
5971	14815	318925
5972	5611	2672794
5973	2287	783977
5974	5850	275452
5975	2402	214732
5976	17836	346528
5977	7498	276402
5978	37530	636118
5979	32538	248772
5980	18306	180570
5981	22274	300518
5982	2269	616115
5983	-752	333282
5984	28521	336665
5985	25720	434599
5986	45405	743975
5987	7391	293629
5988	14816	322101
5989	22517	696084
5990	15926	290010
5991	6594	372555
5992	3217	285722
5993	5331	54644
5994	1493	349671
5995	21542	352122
5996	4961	1653777
5997	11214	537879
5998	7351	989468
5999	3136	433024
6000	2523	208951
6001	2368	256397
6002	8119	1152344
6003	59035	1225709
6004	9075	517384
6005	64504	689978
6006	4147	781464
6007	18188	435013
6008	3048	408890
6009	5230	484105
6010	20656	443989
6011	9237	939718
6012	289	21759707
6013	43307	361897
6014	68201	1589672
6015	11551	124944
6016	24369	778345
6017	12817	870351
6018	6578	552917
6019	4409	372681
6020	34288	1020309
6021	3978	322298
6022	1007	111202
6023	23517	125231
6024	21203	467865
6025	61367	946216
6026	2788	198452
6027	4760	710025
6028	1061	107441
6029	12304	365110
6030	163377	615880
6031	14587	794012
6032	14081	260345
6033	12242	580723
6034	4492	665492
6035	5098	519747
6036	15619	292390
6037	10777	2090498
6038	12846	277883
6039	9269	142133
6040	103248	719882
6041	16717	192953
6042	46363	633537
6043	1330	316308
6044	4289	366973
6045	26569	699599
6046	10346	474650
6047	96527	1116968
6048	8546	261069
6049	9779	309162
6050	9271	349995
6051	15814	217524
6052	3337	316433
6053	18299	257138
6054	6393	203907
6055	6494	406347
6056	201142	584124
6057	14398	321646
6058	3235	810742
6059	6888	383927
6060	2738	489239
6061	7089	1825804
6062	84652	2048477
6063	63695	815348
6064	3108	450989
6065	11092	648540
6066	37448	305605
6067	7848	601821
6068	12316	243188
6069	31879	2449738
6070	12581	171503
6071	3991	231830
6072	3373	315490
6073	48391	421106
6074	42572	233147
6075	28459	2983479
6076	7773	309141
6077	2437	492921
6078	108192	219242
6079	2575	455963
6080	13309	282916
6081	9312	783646
6082	43505	334206
6083	10385	523887
6084	12635	699341
6085	48369	308641
6086	33672	336775
6087	25148	1403609
6088	25246	1019789
6089	50746	452389
6090	9285	442734
6091	32621	343759
6092	27794	1435970
6093	12316	316447
6094	7802	832820
6095	26147	457146
6096	12720	122712
6097	63234	304276
6098	2966	1829091
6099	15563	420529
6100	34100	662550
6101	4293	689668
6102	52475	2951562
6103	3362	382084
6104	2405	170553
6105	13815	390212
6106	1896	313833
6107	302696	411165
6108	27264	393290
6109	153069	392977
6110	987	220627
6111	1293	37097
6112	5266	1190426
6113	4683	898770
6114	6278	298919
6115	14498	372278
6116	3015	468516
6117	7563	415402
6118	54981	611162
6119	23001	310863
6120	7475	332436
6121	25801	733740
6122	2746	261588
6123	10035	330467
6124	6914	299239
6125	149010	364
6126	44121	554946
6127	4706	151317
6128	20340	2405816
6129	8580	493353
6130	2592	18042
6131	13452	271313
6132	2374	161053
6133	2630	492266
6134	23862	359915
6135	11099	256244
6136	11618	498967
6137	2756	265356
6138	85435	712282
6139	19852	370822
6140	5233	1409010
6141	7835	220904
6142	14793	296367
6143	4314	449659
6144	12964	598301
6145	29292	429819
6146	18319	596067
6147	12105	259401
6148	20652	280359
6149	3946	317259
6150	11741	1345275
6151	31467	1272916
6152	6600	406702
6153	111398	276256
6154	4518	401047
6155	20209	403444
6156	2762	155332
6157	1403	6060130
6158	15453	400052
6159	10715	332287
6160	8777	377101
6161	14509	640961
6162	5027	468749
6163	1863	417242
6164	821	231605
6165	3604	14912
6166	84945	1448812
6167	15842	717338
6168	12103	306828
6169	2269	350561
6170	4788	440531
6171	11972	553012
6172	44784	385750
6173	51539	612143
6174	30254	347104
6175	7085	116934
6176	2680	1298327
6177	121471	512025
6178	7012	841555
6179	38201	747227
6180	5487	300281
6181	11157	195569
6182	6079	492472
6183	4882	259156
6184	4523	195122
6185	18516	1068136
6186	7069	375374
6187	29721	490280
6188	4342	4311810
6189	44473	471722
6190	7762	274598
6191	64608	432390
6192	19683	689813
6193	784	1003319
6194	27138	588481
6195	14724	164024
6196	13722	1147933
6197	16479	268948
6198	6399	572389
6199	4066	283232
6200	77214	363725
6201	27971	2582542
6202	2425	223591
6203	22306	504557
6204	9991	272938
6205	65639	359554
6206	10170	311608
6207	1626	161140
6208	68737	3034347
6209	35773	269363
6210	7092	402092
6211	1596	642517
6212	3974	231326
6213	4641	421640
6214	18539	399138
6215	8050	197788
6216	7074	246087
6217	16037	328518
6218	2159	695292
6219	11471	353365
6220	6692	2434261
6221	13505	217782
6222	3367	449349
6223	17398	581642
6224	6371	384769
6225	1870	337775
6226	58379	230491
6227	11093	126504
6228	6933	195797
6229	13484	774899
6230	78138	209165
6231	89741	520836
6232	1184	333083
6233	174	146240
6234	100303	467795
6235	1409	215053
6236	2536	243674
6237	47098	432892
6238	13750	796999
6239	3397	296107
6240	97292	643026
6241	2657	283626
6242	67905	300183
6243	9256	349722
6244	5934	169225
6245	5349	374543
6246	116452	1338032
6247	9051	359110
6248	17915	743728
6249	11047	1333089
6250	34579	173404
6251	8336	360539
6252	4006	375788
6253	61888	354321
6254	59245	760697
6255	16715	251323
6256	28179	376601
6257	50108	273753
6258	23982	615174
6259	1290	723349
6260	35753	311738
6261	2851	371994
6262	43996	486423
6263	101097	508825
6264	6622	168357
6265	29459	775749
6266	13072	166133
6267	27876	216764
6268	181663	1426581
6269	6925	166183
6270	17718	669554
6271	14587	467378
6272	52492	1071111
6273	10885	285818
6274	47381	664509
6275	14444	438174
6276	9981	424113
6277	43680	403580
6278	44853	608401
6279	12695	216562
6280	5573	188819
6281	11049	326235
6282	5235	359216
6283	17594	328358
6284	28300	157935
6285	13584	315706
6286	9994	225376
6287	11209	650191
6288	14694	131948
6289	22779	1411765
6290	19128	471033
6291	20312	164831
6292	45840	422876
6293	57572	835264
6294	4746	189544
6295	33605	780235
6296	2465	193337
6297	2964	1771159
6298	24255	310314
6299	5696	368544
6300	3584	150328
6301	18309	1412174
6302	44976	510974
6303	13843	301240
6304	43681	799734
6305	6899	483930
6306	5858	1407522
6307	13185	368458
6308	6066	179203
6309	4864	702953
6310	4271	644488
6311	56070	377031
6312	24645	299151
6313	169893	282320
6314	6533	167016
6315	11906	274411
6316	10565	177068
6317	2724	1652725
6318	132161	407004
6319	86930	724949
6320	25466	453048
6321	-2284	481032
6322	17839	1374649
6323	13568	363832
6324	4497	297843
6325	1941	172251
6326	2551	286412
6327	17843	221255
6328	7298	302543
6329	50178	514004
6330	10248	186251
6331	2204	114799
6332	40825	322560
6333	3050	282292
6334	20622	331747
6335	2886	684865
6336	9313	472159
6337	4118	2712783
6338	37726	952893
6339	3047	231499
6340	22981	368104
6341	16636	378033
6342	53503	937152
6343	1344	220472
6344	34160	438475
6345	4704	193917
6346	24018	1690507
6347	34501	413161
6348	23570	309211
6349	12777	184112
6350	7011	605563
6351	5741	951024
6352	16196	173215
6353	4163	345045
6354	16431	430442
6355	20194	239012
6356	16725	985815
6357	2201	164562
6358	43141	1048751
6359	4176	227212
6360	24342	269921
6361	13154	562596
6362	6279	195763
6363	15707	409291
6364	6772	2002674
6365	6358	206100
6366	15743	259548
6367	75729	1183343
6368	8742	2169953
6369	13984	431287
6370	33267	864510
6371	14044	199082
6372	5999	3364692
6373	6004	443718
6374	5135	1276692
6375	-3074	1442526
6376	8679	660712
6377	9146	2398013
6378	17896	588546
6379	15876	397801
6380	4636	1593074
6381	29873	142314
6382	3634	163509
6383	7636	218301
6384	17452	163499
6385	16793	252375
6386	13223	790166
6387	4637	767350
6388	1337	883729
6389	11652	635018
6390	533	173560
6391	3709	212614
6392	18438	1848397
6393	5138	182369
6394	2075	185633
6395	3613	158407
6396	50263	854430
6397	23588	331017
6398	5359	343130
6399	4265	604101
6400	2967	179107
6401	5295	204792
6402	25396	132756
6403	18562	477081
6404	17603	242605
6405	17843	368697
6406	22925	977589
6407	56061	447390
6408	73559	557195
6409	63043	485670
6410	14251	108638
6411	74494	504046
6412	8393	756130
6413	6817	259876
6414	9222	337155
6415	9688	995363
6416	42291	456816
6417	5776	254677
6418	2121	171845
6419	4901	263982
6420	92586	624908
6421	10263	330852
6422	10491	368387
6423	40761	615462
6424	5408	1268988
6425	7836	332215
6426	360	165348
6427	5579	371088
6428	25464	2916499
6429	152794	494300
6430	39500	422596
6431	39415	392012
6432	6048	3520128
6433	548	1847441
6434	32429	2357060
6435	5316	1099968
6436	4363	213271
6437	68579	855286
6438	9649	521287
6439	2059	155117
6440	13671	280385
6441	4320	1505853
6442	27813	1597103
6443	19927	220196
6444	9183	1060943
6445	77011	711841
6446	5685	2444439
6447	26221	1336275
6448	4947	996906
6449	-818	223735
6450	16758	359875
6451	1409	257651
6452	50690	243779
6453	12001	256471
6454	7377	419383
6455	21258	43296
6456	6367	321347
6457	48749	307980
6458	7728	293726
6459	28059	535312
6460	2261	559091
6461	10257	3556623
6462	29133	261537
6463	11049	517708
6464	2274	573521
6465	1245	390004
6466	10596	294636
6467	17401	1295553
6468	8346	460072
6469	34	22868
6470	3027	219873
6471	28077	242606
6472	9573	369996
6473	11428	272307
6474	32233	3036187
6475	-842	507219
6476	4315	1317128
6477	1883	262367
6478	8140	2774265
6479	19534	856103
6480	14371	646818
6481	1988	99769
6482	25474	1123743
6483	22148	128623
6484	14058	1506370
6485	26022	662338
6486	9770	392287
6487	13349	499120
6488	16290	269287
6489	3535	315598
6490	13329	3964236
6491	2306	201367
6492	33110	374672
6493	6638	280604
6494	2086	743323
6495	6662	2410789
6496	22466	1358640
6497	20988	254346
6498	14822	460114
6499	95899	368060
6500	9892	50788
6501	43716	423162
6502	93674	357257
6503	4060	179390
6504	15093	336453
6505	60523	1006462
6506	6607	265706
6507	32522	252406
6508	5792	136176
6509	46743	504042
6510	3608	350863
6511	4882	1364974
6512	4192	216514
6513	26711	636577
6514	8312	693492
6515	4603	147133
6516	705	243354
6517	38966	2317500
6518	10791	459951
6519	29135	336577
6520	10995	457866
6521	721	420314
6522	5678	450942
6523	34618	173766
6524	2286	1198817
6525	2369	219584
6526	10522	778540
6527	26256	457068
6528	23297	345971
6529	36979	820901
6530	19839	311150
6531	7723	301596
6532	8645	320368
6533	10087	159975
6534	2094	2109489
6535	70017	101618
6536	8610	186679
6537	7754	408759
6538	10009	715585
6539	-771	148345
6540	37287	821394
6541	10297	268803
6542	31916	406356
6543	14716	161572
6544	7897	1416993
6545	572	178162
6546	7408	274677
6547	1450	296990
6548	7816	628163
6549	9631	336853
6550	27448	1237651
6551	11351	215894
6552	62518	528992
6553	39458	782605
6554	3515	166642
6555	43768	231287
6556	20437	2083137
6557	222769	690031
6558	17691	1356547
6559	4976	541607
6560	8938	956322
6561	27623	1044966
6562	97631	333185
6563	20030	360830
6564	5299	308875
6565	1841	219342
6566	50989	375474
6567	3218	77370
6568	22107	626156
6569	5066	330830
6570	26890	1448219
6571	3035	196227
6572	11187	247968
6573	63425	1288011
6574	52991	153459
6575	8223	205186
6576	10804	547744
6577	15780	2223288
6578	5307	208694
6579	7539	408863
6580	66438	445858
6581	15298	461531
6582	699	321100
6583	77999	452252
6584	6074	198127
6585	2024	898033
6586	10836	420087
6587	9967	293562
6588	4704	127797
6589	9425	774359
6590	5380	421651
6591	33866	316422
6592	23407	728671
6593	19785	222645
6594	25799	362330
6595	9269	493869
6596	17996	259742
6597	3199	206579
6598	6264	214660
6599	4082	325667
6600	39138	148541
6601	2595	220105
6602	6655	200532
6603	-172	212660
6604	-2474	262839
6605	32286	390896
6606	7077	307532
6607	2032	2194490
6608	60743	431275
6609	10990	1663232
6610	16190	388519
6611	2924	368289
6612	23954	339821
6613	12780	456575
6614	5636	246022
6615	8839	449199
6616	2565	315156
6617	11274	848394
6618	1482	280100
6619	7732	255413
6620	60837	193754
6621	10998	162633
6622	10231	961164
6623	592	89366
6624	38587	732107
6625	66170	455078
6626	30175	502514
6627	6723	2104530
6628	10746	1943307
6629	5090	191185
6630	5687	143201
6631	146	438454
6632	19953	375493
6633	28521	1843135
6634	7390	204230
6635	9973	669401
6636	2805	184015
6637	4387	749339
6638	7086	252031
6639	43691	314423
6640	20613	751967
6641	10185	537088
6642	5771	238029
6643	10259	295324
6644	23492	355031
6645	116311	1036930
6646	914	206164
6647	14243	495659
6648	2637	328388
6649	28700	842851
6650	899	210720
6651	5812	298309
6652	14723	2133923
6653	12287	181369
6654	27252	267385
6655	6221	181377
6656	126107	703534
6657	9444	247821
6658	-383	202028
6659	23905	232235
6660	7843	280405
6661	5493	277945
6662	30906	312409
6663	16654	276067
6664	54352	332437
6665	12	127341
6666	4298	336933
6667	4290	259236
6668	138	1133656
6669	2176	145157
6670	8437	411827
6671	3751	467822
6672	14577	836930
6673	528	118602
6674	14193	407843
6675	3001	431304
6676	5698	320093
6677	5364	198669
6678	30770	472936
6679	25057	1186567
6680	-381	376027
6681	11538	290406
6682	9727	99400
6683	37707	238889
6684	3793	1129492
6685	29915	189007
6686	4203	196776
6687	17697	360329
6688	3517	1011466
6689	32139	342693
6690	8370	370842
6691	83635	250646
6692	5794	1549328
6693	20003	421609
6694	9341	339405
6695	5772	831513
6696	37140	1040150
6697	11918	413049
6698	8655	103500
6699	18379	269658
6700	2703	1746742
6701	43804	245180
6702	13040	341180
6703	23652	369169
6704	41404	1160671
6705	15776	328231
6706	23922	1762898
6707	6039	765756
6708	6331	215687
6709	24474	261509
6710	26893	668481
6711	2772	140601
6712	12417	1482575
6713	11948	114150
6714	7375	342849
6715	8492	608605
6716	11767	177779
6717	54	6189946
6718	4529	243652
6719	13722	258246
6720	2344	3560091
6721	4191	188503
6722	14671	457942
6723	15335	1151059
6724	1828	533099
6725	6917	124122
6726	1417	155411
6727	-5435	212051
6728	116345	310402
6729	44092	584146
6730	12821	293505
6731	23112	753357
6732	71291	685968
6733	8451	372575
6734	3034	393200
6735	10990	291892
6736	11009	246323
6737	3374	1411997
6738	47895	462854
6739	110569	649149
6740	17164	394025
6741	180657	489005
6742	22006	217724
6743	3777	4458106
6744	85383	334195
6745	22000	368923
6746	4501	510435
6747	5857	250531
6748	776	2960747
6749	2633	235654
6750	10268	100991
6751	4145	283256
6752	11268	452141
6753	18696	347243
6754	49419	161865
6755	21009	265528
6756	314	575889
6757	10572	1636861
6758	21713	675342
6759	82107	345729
6760	18823	993594
6761	54647	624420
6762	1021	159532
6763	11902	383531
6764	8745	423878
6765	87185	533848
6766	4822	592120
6767	3309	346156
6768	4908	284718
6769	3626	200224
6770	36230	3573608
6771	2783	448468
6772	48270	871855
6773	25300	1659335
6774	14314	507355
6775	20962	456883
6776	647	133822
6777	12972	158247
6778	88462	427363
6779	17628	229295
6780	33650	447624
6781	9522	83192
6782	6868	639868
6783	7424	352557
6784	39237	476403
6785	53448	885878
6786	17880	239606
6787	6299	256788
6788	5650	1444450
6789	4351	68800
6790	6113	285815
6791	1799	269886
6792	9437	207452
6793	30648	331607
6794	49682	512491
6795	21872	180726
6796	13804	179890
6797	5146	190050
6798	3937	146432
6799	5267	262457
6800	12986	199973
6801	7676	412856
6802	5660	404007
6803	4898	217020
6804	19519	312511
6805	44518	574925
6806	5436	666512
6807	28610	292582
6808	439	1702004
6809	29550	781648
6810	1506	113003
6811	9294	308437
6812	19070	372408
6813	4158	423496
6814	37576	696270
6815	17376	217027
6816	3590	659122
6817	79272	281553
6818	16007	273680
6819	2520	166183
6820	33206	193170
6821	29608	376945
6822	4484	981802
6823	17795	1696690
6824	71942	588550
6825	1090	450529
6826	82946	387506
6827	74	187120
6828	1627	3466265
6829	8946	793574
6830	22689	189373
6831	6533	4981923
6832	5456	211226
6833	20496	534180
6834	94979	779517
6835	16523	319417
6836	9694	303444
6837	47819	622789
6838	4154	230473
6839	35998	470111
6840	6060	965443
6841	97406	590006
6842	4532	518833
6843	21806	594584
6844	709	64757
6845	10562	1056650
6846	18986	268909
6847	28607	1080642
6848	3938	236472
6849	-384	903199
6850	3712	279551
6851	5951	1112656
6852	33441	516850
6853	3127	21376
6854	44253	449775
6855	70537	587248
6856	19335	459358
6857	10012	1354621
6858	16773	286978
6859	7061	285619
6860	3575	473382
6861	922	280807
6862	4739	672888
6863	10224	668338
6864	12933	565218
6865	5784	1355823
6866	61552	415688
6867	2819	358825
6868	5760	178581
6869	10767	938886
6870	13024	350911
6871	20910	40363
6872	10403	188120
6873	4731	204970
6874	32179	232096
6875	1771	171331
6876	8561	753363
6877	3700	277987
6878	121241	476133
6879	7517	648248
6880	3489	239804
6881	13175	1807499
6882	27047	399789
6883	14489	92096
6884	11568	192941
6885	5121	1499907
6886	261	90748
6887	19020	402168
6888	15132	376072
6889	5177	411721
6890	5808	75111
6891	1183	145808
6892	615	3044604
6893	24272	339643
6894	15721	89686
6895	1196	224958
6896	15273	277349
6897	29491	320853
6898	53342	477314
6899	2329	28548
6900	8475	402450
6901	39816	370649
6902	4767	65716
6903	11299	1034555
6904	51608	246673
6905	36655	1128324
6906	2952	319051
6907	42182	228785
6908	16370	225645
6909	3494	420617
6910	2468	163359
6911	44534	292618
6912	29618	403135
6913	3999	181324
6914	17159	246075
6915	2739	144680
6916	54080	607761
6917	21888	219008
6918	76044	286014
6919	55873	818142
6920	8038	180452
6921	16641	275810
6922	4044	628023
6923	3841	96189
6924	3762	171440
6925	10890	308805
6926	13339	307074
6927	7677	314833
6928	3065	521867
6929	15892	435301
6930	17963	431239
6931	35426	285472
6932	12836	1521578
6933	2995	320062
6934	4833	211633
6935	1169	260722
6936	138659	512703
6937	8501	313956
6938	42841	769595
6939	36695	327940
6940	26927	244779
6941	3714	2667765
6942	6464	521095
6943	24382	504690
6944	33160	749243
6945	10520	2426111
6946	8202	2104392
6947	2086	337386
6948	71607	640377
6949	4181	533462
6950	302	144682
6951	7916	130015
6952	2560	2859031
6953	11505	1381111
6954	5600	684722
6955	19584	1018264
6956	33037	346922
6957	13930	201966
6958	-252	264055
6959	48310	616884
6960	4404	199046
6961	4091	201496
6962	5381	152153
6963	4592	1309960
6964	8056	394737
6965	1533	243038
6966	11629	249141
6967	14103	1239219
6968	13994	520144
6969	73740	319709
6970	19032	398539
6971	19433	706400
6972	-645	159143
6973	10939	295529
6974	108633	485980
6975	3073	316659
6976	9052	1057293
6977	5341	321656
6978	27448	386826
6979	13931	462526
6980	17429	378543
6981	4403	289321
6982	14449	234155
6983	10463	243122
6984	5000	127464
6985	30301	808173
6986	47176	673759
6987	96345	561852
6988	14753	378999
6989	10375	345334
6990	4619	209385
6991	869	299228
6992	3474	450956
6993	18017	290267
6994	8967	387392
6995	140431	690833
6996	10298	557006
6997	35119	276207
6998	26127	603978
6999	27863	429051
7000	24723	164189
7001	23406	329913
7002	26533	257116
7003	7274	358734
7004	41616	169766
7005	17487	439687
7006	2813	218543
7007	66147	658920
7008	51981	367512
7009	19204	733058
7010	36166	358527
7011	37935	593183
7012	24738	241243
7013	2285	141761
7014	6644	554174
7015	1477	713461
7016	38303	507394
7017	32004	287266
7018	2007	158819
7019	20836	238963
7020	12079	1976122
7021	5055	88501
7022	8191	659641
7023	41416	1483986
7024	16466	547776
7025	11443	477411
7026	3917	303481
7027	21516	199639
7028	8715	1953828
7029	6015	819709
7030	6733	219378
7031	131588	316032
7032	22363	289525
7033	6129	262230
7034	8089	232933
7035	6648	192531
7036	2658	100359
7037	6307	132072
7038	723	255796
7039	1102	790473
7040	549	4853247
7041	4153	260159
7042	8187	66560
7043	12180	558817
7044	16828	260834
7045	53521	319352
7046	8609	256929
7047	12558	270930
7048	28494	326044
7049	12631	254728
7050	4137	185449
7051	9917	712835
7052	8982	173653
7053	6798	777894
7054	28271	225817
7055	10480	605570
7056	13987	187644
7057	3478	531009
7058	61156	297486
7059	6390	338738
7060	35014	121842
7061	10390	237740
7062	8973	5333229
7063	1995	721051
7064	8096	573761
7065	9343	1062029
7066	48283	408530
7067	4687	153820
7068	22142	433716
7069	20642	181046
7070	9890	1157885
7071	51583	478542
7072	44798	621479
7073	2440	239033
7074	32684	344509
7075	22295	219453
7076	8191	348457
7077	220315	363480
7078	247	2943644
7079	3547	519883
7080	2253	199980
7081	15508	371845
7082	4105	1558922
7083	2220	326554
7084	20317	718006
7085	-3847	683802
7086	1690	146798
7087	23120	818883
7088	54278	113031
7089	4320	198709
7090	10368	282640
7091	13218	286151
7092	27036	268123
7093	2615	4500021
7094	34391	1670738
7095	155287	163695
7096	5657	1600316
7097	3753	140373
7098	4509	211805
7099	302	196521
7100	31806	476485
7101	2259	137925
7102	66703	460372
7103	7616	558008
7104	32735	521587
7105	6206	329710
7106	6025	803413
7107	8236	210742
7108	-499	309177
7109	2105	91091
7110	16090	467392
7111	8746	570947
7112	2526	414502
7113	7095	271287
7114	7811	169553
7115	8663	191697
7116	1096	200572
7117	930	484334
7118	7391	1549277
7119	12233	312275
7120	35927	351699
7121	4608	364780
7122	9222	784446
7123	5861	407582
7124	11356	278776
7125	14257	376155
7126	33196	1226654
7127	22120	351964
7128	1551	1478893
7129	12692	240811
7130	3239	394282
7131	7535	386438
7132	1213	740217
7133	72010	223225
7134	54339	160654
7135	30721	248126
7136	770	877533
7137	7591	1257029
7138	42988	586449
7139	50318	303483
7140	15064	335808
7141	6666	495532
7142	35849	228835
7143	1654	214152
7144	52509	438428
7145	63274	583729
7146	13812	287849
7147	15969	158590
7148	70523	889730
7149	2469	252198
7150	52679	377093
7151	4284	348137
7152	2164	222938
7153	20497	232241
7154	4773	330931
7155	18237	370354
7156	15041	620962
7157	1144	113155
7158	1131	340315
7159	8190	342423
7160	2838	474565
7161	4812	167227
7162	11253	276133
7163	8433	254110
7164	58475	1145391
7165	11209	524843
7166	25551	240793
7167	17267	279435
7168	71417	400331
7169	10669	371922
7170	37343	1229104
7171	6825	518628
7172	147025	413208
7173	-2	166545
7174	12410	6811490
7175	5116	182390
7176	26511	448353
7177	16874	222680
7178	9626	190075
7179	26847	596688
7180	23251	714456
7181	11450	422162
7182	13340	2655311
7183	89044	123869
7184	3784	358209
7185	6546	255624
7186	19844	806793
7187	4798	1121638
7188	49048	262842
7189	12018	1421818
7190	407	964324
7191	13344	540781
7192	5416	288635
7193	11147	470431
7194	568	2130
7195	4863	1329151
7196	4029	318214
7197	14972	165496
7198	88444	915680
7199	18013	1561585
7200	10473	823716
7201	7925	217479
7202	2418	458553
7203	22828	182485
7204	45984	546257
7205	15158	196224
7206	2080	330488
7207	355	671051
7208	16043	1452453
7209	8374	65571
7210	3168	308578
7211	3645	152758
7212	1637	295441
7213	14097	206208
7214	40302	436053
7215	8331	380246
7216	6522	335168
7217	17741	393060
7218	105197	228714
7219	95254	503570
7220	26054	286526
7221	9870	486814
7222	1419	9648
7223	91661	1335706
7224	17654	478876
7225	18466	464025
7226	7758	270818
7227	7969	118577
7228	1029	766410
7229	8070	4638235
7230	11343	109281
7231	51495	467262
7232	21008	339586
7233	-151	446299
7234	23214	258139
7235	27253	118105
7236	34472	314775
7237	2059	248596
7238	8524	168206
7239	37342	244174
7240	11995	697531
7241	5391	227418
7242	67173	609927
7243	3368	576161
7244	6219	518594
7245	1911	204888
7246	5773	310592
7247	49421	287978
7248	9082	972233
7249	14413	378430
7250	22691	201720
7251	32912	612340
7252	5972	437448
7253	7224	1433750
7254	20216	176199
7255	23125	736189
7256	8707	317328
7257	31321	197951
7258	4276	175165
7259	2451	260139
7260	8796	403531
7261	-968	591730
7262	17290	156217
7263	14034	440206
7264	7268	329423
7265	3761	107097
7266	24621	367871
7267	8115	233944
7268	348	1046047
7269	112343	1299743
7270	9324	518856
7271	17629	189749
7272	7850	316574
7273	3971	179170
7274	2807	55803
7275	5546	113358
7276	3862	464266
7277	52030	1912098
7278	110249	269424
7279	20554	127031
7280	3908	157715
7281	10151	207754
7282	16805	508841
7283	2958	252054
7284	19240	787325
7285	77017	249369
7286	36733	303309
7287	11848	588981
7288	11599	213065
7289	16065	65899
7290	6916	636765
7291	11497	3299608
7292	1468	151069
7293	5551	1597571
7294	9151	1090979
7295	13756	172447
7296	26897	576769
7297	51745	429379
7298	13119	234806
7299	5919	198505
7300	11328	478910
7301	36184	338704
7302	157433	574118
7303	8058	145658
7304	14804	347414
7305	6618	1494433
7306	43462	155345
7307	6545	357345
7308	3906	333777
7309	1612	268311
7310	696	66590
7311	3976	1815626
7312	8841	246927
7313	6250	60300
7314	5356	450007
7315	6583	417891
7316	68779	347994
7317	3455	167628
7318	7762	303987
7319	660	315226
7320	6478	548634
7321	1547	371446
7322	11767	265867
7323	132799	372691
7324	69061	1133554
7325	2451	52504
7326	9329	965109
7327	10302	844231
7328	88649	180566
7329	13453	387245
7330	2599	648968
7331	22000	345066
7332	11913	351917
7333	14691	217984
7334	18042	495637
7335	204	141821
7336	28406	316436
7337	3107	2093058
7338	11805	229933
7339	60103	2035930
7340	8715	1029263
7341	5985	164521
7342	111191	316882
7343	98158	413486
7344	10859	2556816
7345	46382	358008
7346	29751	299826
7347	3873	241382
7348	9753	243171
7349	1245	116888
7350	5605	303431
7351	9862	316535
7352	5907	1128513
7353	18084	517020
7354	4515	181500
7355	3420	446967
7356	15327	454828
7357	113488	742545
7358	18114	744952
7359	41284	323750
7360	8628	173916
7361	2875	401785
7362	1548	205614
7363	2034	289136
7364	49426	348693
7365	2010	198179
7366	2313	290140
7367	7021	272224
7368	24774	548487
7369	-559	137687
7370	7731	287930
7371	9951	671142
7372	5622	1878771
7373	4282	428790
7374	19934	321441
7375	1903	346264
7376	378	278871
7377	512	387447
7378	24117	275614
7379	9696	452127
7380	17776	651873
7381	5931	235589
7382	2178	79812
7383	2417	197606
7384	1689	261593
7385	20758	2551134
7386	43551	907149
7387	1857	951733
7388	97342	511013
7389	14517	279744
7390	-5144	735207
7391	61601	369883
7392	35328	967712
7393	2640	305623
7394	8804	259861
7395	100132	253811
7396	18988	398853
7397	20547	260743
7398	7981	115886
7399	19486	287355
7400	5591	340527
7401	15010	1233904
7402	11237	233764
7403	790	420122
7404	3926	337632
7405	11562	651538
7406	3950	333629
7407	11483	1284624
7408	9729	231380
7409	17401	291596
7410	53768	274211
7411	16651	323062
7412	1731	138662
7413	2629	491341
7414	16597	161379
7415	3854	222551
7416	23004	352653
7417	2354	78908
7418	4335	161198
7419	43610	202040
7420	2652	246259
7421	5524	594180
7422	3492	392055
7423	3301	372153
7424	3624	356987
7425	25254	506550
7426	129086	1210823
7427	6203	2261111
7428	6844	422022
7429	24327	1380310
7430	6171	173498
7431	58549	1851835
7432	2313	1982
7433	11946	288811
7434	21062	833966
7435	18375	347284
7436	4708	403434
7437	2800	201521
7438	5148	240851
7439	2467	565287
7440	46057	242754
7441	4505	173359
7442	9459	456652
7443	10763	282819
7444	26347	664951
7445	48438	272892
7446	2547	242325
7447	15663	200030
7448	56005	424023
7449	17821	417698
7450	23612	641092
7451	35594	480303
7452	3468	216454
7453	24648	1968293
7454	3764	936731
7455	18164	583542
7456	9204	351113
7457	591	329074
7458	3500	174701
7459	15930	556693
7460	9265	2728807
7461	9446	385819
7462	2129	191387
7463	437	142145
7464	27074	246392
7465	560	146099
7466	29906	137648
7467	1513	1227196
7468	23867	330065
7469	7831	213450
7470	98041	526307
7471	30437	1356276
7472	6154	105484
7473	10030	259923
7474	11958	249002
